id,node_id,step,value
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
128 - 16 = 112 (left: 112 128)
",n831,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
16 * 128 = 2048 (left: 128 2048)
",n832,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
128 / 16 = 8 (left: 8 128)
",n833,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
128 - 128 = 0 (left: 16 0)
",n834,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
16 / 128 = 0.125 (left: 0.125 128)
",n835,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
128 + 16 = 144 (left: 128 144)
",n836,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
16 - 128 = -112 (left: -112 128)
",n837,4,0
"4 / 1 = 4 (left: 4 4 8)
4 * 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
128 * 16 = 2048 (left: 128 2048)
",n838,4,0
"8 - 4 = 4 (left: 1 4 4)
1 + 4 = 5 (left: 4 5)
5 / 4 = 1.25 (left: 1.25 5)
1.25 + 5 = 6.25 (left: 6.25)
",n839,4,0
"8 - 4 = 4 (left: 1 4 4)
1 + 4 = 5 (left: 4 5)
5 / 4 = 1.25 (left: 1.25 5)
5 - 1.25 = 3.75 (left: 3.75)
",n840,4,0
"8 - 4 = 4 (left: 1 4 4)
1 + 4 = 5 (left: 4 5)
5 / 4 = 1.25 (left: 1.25 5)
1.25 * 5 = 6.25 (left: 6.25)
",n841,4,0
"8 - 4 = 4 (left: 1 4 4)
1 + 4 = 5 (left: 4 5)
5 / 4 = 1.25 (left: 1.25 5)
5 / 1.25 = 4 (left: 4)
",n842,4,0
