id,node_id,step,value
"10 - 1 = 9 (left: 8 9 11)
11 - 8 = 3 (left: 9 3)
9 / 3 = 3 (left: 3)
",n327,3,0.0
"10 - 1 = 9 (left: 8 9 11)
9 - 11 = -2 (left: 8 -2)
8 - 2 = 6
",n328,3,0.003
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 + 0.8888888888888888 = 11.888888888888888 (left: 0.8888888888888888 11.888888888888888)
",n329,3,3.0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
",n330,3,3.0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
",n331,3,3.0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 / 0.8888888888888888 = 12.375 (left: 0.8888888888888888 12.375)
",n332,3,3.0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 + 0.8888888888888888 = 11.888888888888888 (left: 0.8888888888888888 11.888888888888888)
0.8888888888888888 + 11.888888888888888 = 12.777777777777779 (left: 11.888888888888888 12.777777777777779)
",n333,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 + 0.8888888888888888 = 11.888888888888888 (left: 0.8888888888888888 11.888888888888888)
11.888888888888888 / 0.8888888888888888 = 13.375 (left: 0.8888888888888888 13.375)
",n334,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 + 0.8888888888888888 = 11.888888888888888 (left: 0.8888888888888888 11.888888888888888)
11.888888888888888 - 0.8888888888888888 = 11 (left: 0.8888888888888888 11)
",n335,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 + 0.8888888888888888 = 11.888888888888888 (left: 0.8888888888888888 11.888888888888888)
0.8888888888888888 * 11.888888888888888 = 10.555555555555555 (left: 10.555555555555555)
",n336,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 + 0.8888888888888888 = 11.888888888888888 (left: 0.8888888888888888 11.888888888888888)
11.888888888888888 - 0.8888888888888888 = 11 (left: 11)
",n337,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
0.8888888888888888 + 10.111111111111112 = 11 (left: 0.8888888888888888 11 10.111111111111112)
",n338,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
10.111111111111112 / 0.8888888888888888 = 11.363636363636364 (left: 11.363636363636364 11 10.111111111111112)
",n339,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
10.111111111111112 + 0.8888888888888888 = 11 (left: 11 11 0.8888888888888888)
",n340,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
0.8888888888888888 * 10.111111111111112 = 8.999999999999998 (left: 8.999999999999998 10.111111111111112 0.8888888888888888)
",n341,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
10.111111111111112 - 0.8888888888888888 = 9.222222222222223 (left: 0.8888888888888888 9.222222222222223 10.111111111111112)
",n342,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
10.111111111111112 - 10.111111111111112 = 0 (left: 0.8888888888888888 0 10.111111111111112)
",n343,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 - 0.8888888888888888 = 10.111111111111112 (left: 0.8888888888888888 10.111111111111112)
10.111111111111112 / 0.8888888888888888 = 11.363636363636364 (left: 11.363636363636364 0 10.111111111111112)
",n344,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
0.8888888888888888 + 9.777777777777779 = 10.666666666666668 (left: 9.777777777777779 10.666666666666668)
",n345,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
0.8888888888888888 / 9.777777777777779 = 0.09090909090909091 (left: 0.09090909090909091 9.777777777777779)
",n346,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
9.777777777777779 + 0.8888888888888888 = 10.666666666666668 (left: 0.8888888888888888 10.666666666666668)
",n347,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
0.8888888888888888 * 9.777777777777779 = 8.666666666666666 (left: 8.666666666666666 9.777777777777779)
",n348,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
9.777777777777779 - 0.8888888888888888 = 8.88888888888889 (left: 0.8888888888888888 8.88888888888889)
",n349,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
9.777777777777779 - 8.88888888888889 = 0.8888888888888891 (left: 0.8888888888888891 8.88888888888889)
",n350,4,0
"10 - 1 = 9 (left: 8 9 11)
8 / 9 = 0.8888888888888888 (left: 11 0.8888888888888888)
11 * 0.8888888888888888 = 9.777777777777779 (left: 0.8888888888888888 9.777777777777779)
9.777777777777779 / 0.8888888888888888 = 10.999999999999998 (left: 10.999999999999998 9.777777777777779)
",n351,4,0
