id,node_id,step,value
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
",n35,3,3.0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
3 * 10 = 30 (left: 10 30)
",n36,3,1.002
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 / 3 = 3.33 (left: 3.33 10)
",n37,3,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 + 3 = 13 (left: 3 13)
",n38,3,3.0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
3 - 10 = -7 (left: -7 10)
",n39,3,3.0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 * 3 = 30 (left: 3 30)
",n40,3,1.002
"10 - 5 = 5 (left: 4 5 6)
4 + 5 = 9 (left: 6 9)
6 + 9 = 15 (left: 15)
",n41,3,0.0
"10 - 5 = 5 (left: 4 5 6)
4 + 5 = 9 (left: 6 9)
6 * 9 = 54 (left: 54)
",n42,3,0.0
"10 - 5 = 5 (left: 4 5 6)
4 + 5 = 9 (left: 6 9)
6 - 9 = -3 (left: -3)
",n43,3,0.001
"10 - 5 = 5 (left: 4 5 6)
4 + 5 = 9 (left: 6 9)
9 - 6 = 3 (left: 3)
",n44,3,0.0
"10 - 5 = 5 (left: 4 5 6)
4 + 5 = 9 (left: 6 9)
6 / 9 = 0.6667 (left: 0.6667)
",n45,3,0.0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
4 + 11 = 15 (left: 11 15)
",n46,3,0.003
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 + 4 = 15 (left: 4 15)
",n47,3,1.002
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
4 * 11 = 44 (left: 11 44)
",n48,3,20.001
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 - 4 = 7 (left: 7 11)
",n49,3,2.001
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 / 4 = 2.75 (left: 4 2.75)
",n50,3,2.001
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 - 11 = 0 (left: 4 0)
",n51,3,41.0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 - 11 = 0 (left: 4 0)
4 + 0 = 4 (left: 0 4)
",n52,4,0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 - 11 = 0 (left: 4 0)
4 - 0 = 4 (left: 0 4)
",n53,4,0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 - 11 = 0 (left: 4 0)
4 * 0 = 0 (left: 4 0)
",n54,4,41.0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
11 - 11 = 0 (left: 4 0)
4 / 0 = undefined (left: 4 0)
",n55,4,41.0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
4 * 11 = 44 (left: 11 44)
11 + 44 = 55 (left: 55)
",n56,4,0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
4 * 11 = 44 (left: 11 44)
11 - 44 = -33 (left: -33)
",n57,4,0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
4 * 11 = 44 (left: 11 44)
11 * 44 = 484 (left: 484)
",n58,4,0
"10 - 5 = 5 (left: 4 5 6)
5 + 6 = 11 (left: 4 11)
4 * 11 = 44 (left: 11 44)
11 / 44 = 0.25 (left: 0.25)
",n59,4,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
7 + 10 = 17 (left: 10 17)
",n60,4,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
10 - 7 = 3 (left: 3 10)
",n61,4,3.0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
7 * 10 = 70 (left: 10 70)
",n62,4,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
10 / 7 = 1.43 (left: 1.43 10)
",n63,4,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
10 + 7 = 17 (left: 7 17)
",n64,4,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
7 - 10 = -3 (left: -3 10)
",n65,4,0
"4 + 5 = 9 (left: 6 9 10)
9 - 6 = 3 (left: 3 10)
10 - 3 = 7 (left: 7 10)
10 * 7 = 70 (left: 7 70)
",n66,4,0
