Source,Target,last_formula,operator
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
",6 - 9 = -3 (left: -3 13),-
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
9 / 6 = 1.5 (left: 1.5 13)
",9 / 6 = 1.5 (left: 1.5 13),/
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
6 / 9 = 0.67 (left: 0.67 13)
",6 / 9 = 0.67 (left: 0.67 13),/
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
13 + 6 = 19 (left: 9 19)
",13 + 6 = 19 (left: 9 19),+
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
13 - 6 = 7 (left: 7 13)
",13 - 6 = 7 (left: 7 13),-
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
13 / 6 = 2.17 (left: 2.17 13)
",13 / 6 = 2.17 (left: 2.17 13),/
"5 + 1 = 6 (left: 6 9 13)
","5 + 1 = 6 (left: 6 9 13)
13 * 6 = 78 (left: 13 78)
",13 * 6 = 78 (left: 13 78),*
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
5 + 9 = 14 (left: 12 14)
",5 + 9 = 14 (left: 12 14),+
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
9 - 5 = 4 (left: 4 12)
",9 - 5 = 4 (left: 4 12),-
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
5 * 9 = 45 (left: 12 45)
",5 * 9 = 45 (left: 12 45),*
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
9 / 5 = 1.8 (left: 1.8 12)
",9 / 5 = 1.8 (left: 1.8 12),/
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
12 + 5 = 17 (left: 9 17)
",12 + 5 = 17 (left: 9 17),+
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
5 - 9 = -4 (left: -4 12)
",5 - 9 = -4 (left: -4 12),-
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
12 - 5 = 7 (left: 7 9)
",12 - 5 = 7 (left: 7 9),-
"13 - 1 = 12 (left: 5 9 12)
","13 - 1 = 12 (left: 5 9 12)
12 / 5 = 2.4 (left: 2.4 9)
",12 / 5 = 2.4 (left: 2.4 9),/
"5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
","5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
-3 + 13 = 10 (left: 10)
",-3 + 13 = 10 (left: 10),-
"5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
","5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
13 - (-3) = 16 (left: 16)
",13 - (-3) = 16 (left: 16),-
"5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
","5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
13 / (-3) = -4.33 (left: -4.33)
",13 / (-3) = -4.33 (left: -4.33),/
"5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
","5 + 1 = 6 (left: 6 9 13)
6 - 9 = -3 (left: -3 13)
-3 - 13 = -16 (left: -16)
",-3 - 13 = -16 (left: -16),-
"1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
","1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
4 + 6 = 10 (left: 10)
",4 + 6 = 10 (left: 10),+
"1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
","1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
4 * 6 = 24 (left: 24)
",4 * 6 = 24 (left: 24),*
"1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
","1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
6 - 4 = 2 (left: 2)
",6 - 4 = 2 (left: 2),-
"1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
","1 + 5 = 6 (left: 6 9 13)
13 - 9 = 4 (left: 4 6)
6 / 4 = 1.5 (left: 1.5)
",6 / 4 = 1.5 (left: 1.5),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
",9 + 2.1667 = 11.1667 (left: 2.1667 11.1667),+
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
",9 - 2.1667 = 6.8333 (left: 2.1667 6.8333),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
",9 / 2.1667 = 4.1579 (left: 2.1667 4.1579),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 * 2.1667 = 19.4998 (left: 2.1667 19.4998)
",9 * 2.1667 = 19.4998 (left: 2.1667 19.4998),*
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
2.1667 + 11.1667 = 13.3334 (left: 11.1667 13.3334)
",2.1667 + 11.1667 = 13.3334 (left: 11.1667 13.3334),+
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
11.1667 - 2.1667 = 9 (left: 2.1667 9)
",11.1667 - 2.1667 = 9 (left: 2.1667 9),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
2.1667 * 11.1667 = 24.1667 (left: 11.1667 24.1667)
",2.1667 * 11.1667 = 24.1667 (left: 11.1667 24.1667),*
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 + 2.1667 = 11.1667 (left: 2.1667 11.1667)
11.1667 / 2.1667 = 5.1542 (left: 2.1667 5.1542)
",11.1667 / 2.1667 = 5.1542 (left: 2.1667 5.1542),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
2.1667 + 6.8333 = 9 (left: 9)
",2.1667 + 6.8333 = 9 (left: 9),+
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
2.1667 / 6.8333 = 0.3167 (left: 0.3167)
",2.1667 / 6.8333 = 0.3167 (left: 0.3167),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
6.8333 - 2.1667 = 4.6666 (left: 4.6666)
",6.8333 - 2.1667 = 4.6666 (left: 4.6666),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
6.8333 / 2.1667 = 3.1667 (left: 3.1667)
",6.8333 / 2.1667 = 3.1667 (left: 3.1667),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
Input: 5 10 15 20
",Input: 5 10 15 20,
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
Possible next steps:
",Possible next steps:,
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
5 + 10 = 15 (left: 15 15 20)
",5 + 10 = 15 (left: 15 15 20),+
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
10 / 5 = 2 (left: 2 15 20)
",10 / 5 = 2 (left: 2 15 20),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
15 + 5 = 20 (left: 10 15 20)
",15 + 5 = 20 (left: 10 15 20),+
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
5 * 10 = 50 (left: 50 15 20)
",5 * 10 = 50 (left: 50 15 20),*
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
10 - 5 = 5 (left: 5 15 20)
",10 - 5 = 5 (left: 5 15 20),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
20 - 10 = 10 (left: 5 10 10)
",20 - 10 = 10 (left: 5 10 10),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
20 / 5 = 4 (left: 4 10 15)
",20 / 5 = 4 (left: 4 10 15),/
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 - 2.1667 = 6.8333 (left: 2.1667 6.8333)
20 - 5 = 15 (left: 10 15 15)
",20 - 5 = 15 (left: 10 15 15),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
2.1667 + 4.1579 = 6.3246 (left: 4.1579 6.3246)
",2.1667 + 4.1579 = 6.3246 (left: 4.1579 6.3246),+
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
2.1667 * 4.1579 = 8.9999 (left: 4.1579 8.9999)
",2.1667 * 4.1579 = 8.9999 (left: 4.1579 8.9999),*
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
4.1579 - 2.1667 = 1.9912 (left: 1.9912 4.1579)
",4.1579 - 2.1667 = 1.9912 (left: 1.9912 4.1579),-
"1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
","1 + 5 = 6 (left: 6 9 13)
13 / 6 = 2.1667 (left: 9 2.1667)
9 / 2.1667 = 4.1579 (left: 2.1667 4.1579)
4.1579 / 2.1667 = 1.9198 (left: 1.9198 4.1579)
",4.1579 / 2.1667 = 1.9198 (left: 1.9198 4.1579),/
