id,node_id,step,value
"7 + 4 = 11 (left: 5 9 11)
11 / 9 = 1.222 (left: 1.222 5)
",n600,2,2.001
"7 + 4 = 11 (left: 5 9 11)
Input: 3 7 7 12
",n601,2,0.003
"7 + 4 = 11 (left: 5 9 11)
Possible next steps:
",n602,2,0.003
"7 + 4 = 11 (left: 5 9 11)
3 + 7 = 10 (left: 7 10 12)
",n603,2,1.002
"7 + 4 = 11 (left: 5 9 11)
7 / 3 = 2.333 (left: 2.333 7 12)
",n604,2,1.002
"7 + 4 = 11 (left: 5 9 11)
7 + 12 = 19 (left: 3 7 19)
",n605,2,0.003
"7 + 4 = 11 (left: 5 9 11)
3 * 7 = 21 (left: 7 12 21)
",n606,2,1.002
"7 + 4 = 11 (left: 5 9 11)
7 - 3 = 4 (left: 4 7 12)
",n607,2,2.001
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
",n608,2,3.0
"7 + 4 = 11 (left: 5 9 11)
12 / 7 = 1.714 (left: 1.714 7 12)
",n609,2,3.0
"7 + 4 = 11 (left: 5 9 11)
12 - 3 = 9 (left: 7 7 9)
",n610,2,2.001
"7 * 9 = 63 (left: 5 7 63)
5 + 7 = 12 (left: 12 63)
",n611,2,0.003
"7 * 9 = 63 (left: 5 7 63)
7 - 5 = 2 (left: 2 63)
",n612,2,2.001
"7 * 9 = 63 (left: 5 7 63)
5 * 7 = 35 (left: 35 63)
",n613,2,0.003
"7 * 9 = 63 (left: 5 7 63)
7 / 5 = 1.4 (left: 1.4 63)
",n614,2,2.0
"7 * 9 = 63 (left: 5 7 63)
63 - 5 = 58 (left: 7 58)
",n615,2,0.002
"7 * 9 = 63 (left: 5 7 63)
63 / 7 = 9 (left: 5 9)
",n616,2,0.002
"7 * 9 = 63 (left: 5 7 63)
63 - 7 = 56 (left: 5 56)
",n617,2,1.001
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
4 + 16 = 20 (left: 16 20)
",n618,3,0.003
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
4 * 16 = 64 (left: 64)
",n619,3,0.0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 / 4 = 4 (left: 4)
",n620,3,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 - 4 = 12 (left: 12)
",n621,3,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
",n622,3,60.0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
4 / 16 = 0.25 (left: 0.25)
",n623,3,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 * 4 = 64 (left: 64)
",n624,3,0.0
"7 + 4 = 11 (left: 5 9 11)
5 - 9 = -4 (left: -4 11)
-4 + 11 = 7 (left: 7)
",n625,3,0
"7 + 4 = 11 (left: 5 9 11)
5 - 9 = -4 (left: -4 11)
11 - (-4) = 15 (left: 15)
",n626,3,0.0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
3 + 5 = 8 (left: 7 8)
",n627,3,2.001
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
5 + 7 = 12 (left: 3 12)
",n628,3,1.002
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
3 * 5 = 15 (left: 7 15)
",n629,3,2.001
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
5 * 7 = 35 (left: 3 35)
",n630,3,1.002
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
",n631,3,3.0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 5 = 2 (left: 2 7)
",n632,3,3.0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 / 3 = 2 (left: 2 5)
",n633,3,2.001
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
",n634,3,40.001
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
4 + 20 = 24 (left: 20 24)
",n635,4,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
20 - 4 = 16 (left: 4 16)
",n636,4,3.0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
4 * 20 = 80 (left: 20 80)
",n637,4,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
20 / 4 = 5 (left: 4 5)
",n638,4,3.0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
20 + 4 = 24 (left: 4 24)
",n639,4,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
20 - 20 = 0 (left: 4 0)
",n640,4,0
"9 - 5 = 4 (left: 4 7 9)
7 + 9 = 16 (left: 4 16)
16 + 4 = 20 (left: 4 20)
20 / 20 = 1 (left: 4 1)
",n641,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 + 1 = 4 (left: 1 4)
",n642,4,3.0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 - 1 = 2 (left: 2 1)
",n643,4,1.002
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 / 1 = 3 (left: 1 3)
",n644,4,3.0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 * 1 = 3 (left: 1 3)
",n645,4,3.0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
4 + 5 = 9 (left: 5)
",n646,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
5 + 4 = 9 (left: 4)
",n647,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
4 * 5 = 20 (left: 5)
",n648,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
5 * 4 = 20 (left: 4)
",n649,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
4 - 5 = -1 (left: 5)
",n650,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
5 - 4 = 1 (left: 4)
",n651,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
4 / 5 = 0.8 (left: 5)
",n652,4,0
"7 + 4 = 11 (left: 5 9 11)
12 - 7 = 5 (left: 3 5 7)
7 - 3 = 4 (left: 4 5)
5 / 4 = 1.25 (left: 4)
",n653,4,0
