id,node_id,step,value
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
",n541,2,40.001
"12 - 7 = 5 (left: 3 5 7)
5 - 7 = -2 (left: -2 5)
",n542,2,2.0
"12 - 7 = 5 (left: 3 5 7)
3 - 7 = -4 (left: -4 5)
",n543,2,1.002
"12 - 7 = 5 (left: 3 5 7)
7 * 3 = 21 (left: 5 21)
",n544,2,0.003
"12 - 7 = 5 (left: 3 5 7)
3 / 5 = 0 (left: 0 7)
",n545,2,2.0
"12 - 7 = 5 (left: 3 5 7)
5 / 7 = 0 (left: 3 0)
",n546,2,0.003
"12 / 3 = 4 (left: 4 7 4)
4 * 7 = 28 (left: 4 28)
4 + 28 = 32 (left: 32)
",n547,3,0
"12 / 3 = 4 (left: 4 7 4)
4 * 7 = 28 (left: 4 28)
4 * 28 = 112 (left: 112)
",n548,3,0.0
"12 / 3 = 4 (left: 4 7 4)
4 * 7 = 28 (left: 4 28)
28 - 4 = 24 (left: 24)
",n549,3,0
"12 / 3 = 4 (left: 4 7 4)
4 * 7 = 28 (left: 4 28)
28 / 4 = 7 (left: 7)
",n550,3,0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 + 1 = 4 (left: 1 4)
",n551,3,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 - 1 = 2 (left: 2 1)
",n552,3,1.002
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 * 1 = 3 (left: 1 3)
",n553,3,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 / 1 = 3 (left: 1 3)
",n554,3,3.0
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
9 + 10 = 19 (left: 19)
",n555,3,0.0
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
10 + 9 = 19 (left: 19)
",n556,3,0.0
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
9 - 10 = -1 (left: -1)
",n557,3,0
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
10 - 9 = 1 (left: 1)
",n558,3,0
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
9 * 10 = 90 (left: 90)
",n559,3,0.001
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
10 * 9 = 90 (left: 90)
",n560,3,0.001
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
9 / 10 = 0.9 (left: 0.9)
",n561,3,0.002
"12 - 3 = 9 (left: 3 7 9)
3 + 7 = 10 (left: 9 10)
10 / 9 = 1.111 (left: 1.111)
",n562,3,0.001
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 + 1 = 4 (left: 1 4)
1 + 4 = 5 (left: 4 5)
",n563,4,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 + 1 = 4 (left: 1 4)
4 - 1 = 3 (left: 3 4)
",n564,4,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 + 1 = 4 (left: 1 4)
1 * 4 = 4 (left: 4 4)
",n565,4,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 + 1 = 4 (left: 1 4)
4 / 1 = 4 (left: 4 4)
",n566,4,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 * 1 = 3 (left: 1 3)
1 + 3 = 4 (left: 4)
",n567,4,0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 * 1 = 3 (left: 1 3)
1 * 3 = 3 (left: 3)
",n568,4,0.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 * 1 = 3 (left: 1 3)
3 - 1 = 2 (left: 2)
",n569,4,0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 / 1 = 3 (left: 1 3)
1 + 3 = 4 (left: 3 4)
",n570,4,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 / 1 = 3 (left: 1 3)
3 - 1 = 2 (left: 2 3)
",n571,4,3.0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 / 1 = 3 (left: 1 3)
1 * 3 = 3 (left: 3 3)
",n572,4,0
"12 - 7 = 5 (left: 3 5 7)
7 / 5 = 1 (left: 3 1)
3 / 1 = 3 (left: 1 3)
3 / 1 = 3 (left: 1 3)
",n573,4,3.0
