Source,Target,last_formula,operator
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
10 - 5 = 5 (left: 5 11)
",10 - 5 = 5 (left: 5 11),-
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
5 * 10 = 50 (left: 11 50)
",5 * 10 = 50 (left: 11 50),*
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
10 / 5 = 2 (left: 2 11)
",10 / 5 = 2 (left: 2 11),/
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
11 + 5 = 16 (left: 10 16)
",11 + 5 = 16 (left: 10 16),+
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
",5 - 10 = -5 (left: -5 11),-
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
",11 - 5 = 6 (left: 6 10),-
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
10 - 11 = -1 (left: -1 11)
",10 - 11 = -1 (left: -1 11),-
"10 + 1 = 11 (left: 5 10 11)
","10 + 1 = 11 (left: 5 10 11)
5 / 10 = 0.5 (left: 0.5 11)
",5 / 10 = 0.5 (left: 0.5 11),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
1 + 5 = 6 (left: 6 6)
",1 + 5 = 6 (left: 6 6),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
5 + 1 = 6 (left: 6 6)
",5 + 1 = 6 (left: 6 6),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
1 * 5 = 5 (left: 5 6)
",1 * 5 = 5 (left: 5 6),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
5 * 1 = 5 (left: 5 6)
",5 * 1 = 5 (left: 5 6),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
5 - 1 = 4 (left: 4 6)
",5 - 1 = 4 (left: 4 6),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 - 1 = 5 (left: 5 6)
",6 - 1 = 5 (left: 5 6),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 / 1 = 6 (left: 6 6)
",6 / 1 = 6 (left: 6 6),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 / 5 = 1.2 (left: 1.2 6)
",6 / 5 = 1.2 (left: 1.2 6),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 - 5 = 1 (left: 1 6)
",6 - 5 = 1 (left: 1 6),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 + 1 = 7 (left: 5 7)
",6 + 1 = 7 (left: 5 7),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 * 5 = 30 (left: 30)
",6 * 5 = 30 (left: 30),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 / 6 = 1 (left: 1)
",6 / 6 = 1 (left: 1),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
5 + 6 = 11 (left: 11)
",5 + 6 = 11 (left: 11),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
5 * 6 = 30 (left: 30)
",5 * 6 = 30 (left: 30),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
5 - 6 = -1 (left: -1)
",5 - 6 = -1 (left: -1),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 - 5 = 1 (left: 1)
",6 - 5 = 1 (left: 1),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
6 / 5 = 1.2 (left: 1.2)
",6 / 5 = 1.2 (left: 1.2),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
Input: 4 2 10
",Input: 4 2 10,
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
Possible next steps:
",Possible next steps:,
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
4 + 2 = 6 (left: 6 10)
",4 + 2 = 6 (left: 6 10),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
2 + 4 = 6 (left: 6 10)
",2 + 4 = 6 (left: 6 10),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
4 * 2 = 8 (left: 8 10)
",4 * 2 = 8 (left: 8 10),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
2 * 4 = 8 (left: 8 10)
",2 * 4 = 8 (left: 8 10),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
4 - 2 = 2 (left: 2 10)
",4 - 2 = 2 (left: 2 10),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
",2 - 4 = -2 (left: -2 10),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
4 / 2 = 2 (left: 2 10)
",4 / 2 = 2 (left: 2 10),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
2 / 4 = 0.5 (left: 0.5 10)
",2 / 4 = 0.5 (left: 0.5 10),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 + 4 = 14 (left: 2 14)
",10 + 4 = 14 (left: 2 14),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 + 2 = 12 (left: 4 12)
",10 + 2 = 12 (left: 4 12),+
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 * 4 = 40 (left: 40)
",10 * 4 = 40 (left: 40),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 * 2 = 20 (left: 20)
",10 * 2 = 20 (left: 20),*
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 - 4 = 6 (left: 6)
",10 - 4 = 6 (left: 6),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 - 2 = 8 (left: 8)
",10 - 2 = 8 (left: 8),-
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 / 4 = 2.5 (left: 2.5)
",10 / 4 = 2.5 (left: 2.5),/
"11 - 5 = 6 (left: 1 5 6)
","11 - 5 = 6 (left: 1 5 6)
10 / 2 = 5 (left: 5)
",10 / 2 = 5 (left: 5),/
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
-2 + 10 = 8 (left: 8)
",-2 + 10 = 8 (left: 8),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
-2 * 10 = -20 (left: -20)
",-2 * 10 = -20 (left: -20),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 - (-2) = 12 (left: 12)
",10 - (-2) = 12 (left: 12),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
",10 / -2 = -5 (left: -5),/
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 + 10 = 16 (left: 16)
",6 + 10 = 16 (left: 16),+
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 * 10 = 60 (left: 60)
",6 * 10 = 60 (left: 60),*
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 - 6 = 4 (left: 4)
",10 - 6 = 4 (left: 4),-
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 - 10 = -4 (left: -4)
",6 - 10 = -4 (left: -4),-
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
",10 / 6 = 1.67 (left: 1.67),/
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
",6 / 10 = 0.6 (left: 0.6),/
"10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
","10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
-5 + 11 = 6 (left: 6)
",-5 + 11 = 6 (left: 6),-
"10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
","10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
-5 - 11 = -16 (left: -16)
",-5 - 11 = -16 (left: -16),-
"10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
","10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
-5 * 11 = -55 (left: -55)
",-5 * 11 = -55 (left: -55),-
"10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
","10 + 1 = 11 (left: 5 10 11)
5 - 10 = -5 (left: -5 11)
-5 / 11 = -0.4545 (left: -0.4545)
",-5 / 11 = -0.4545 (left: -0.4545),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
-5 + 5 = 0 (left: 0)
",-5 + 5 = 0 (left: 0),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
-5 - 5 = -10 (left: -10)
",-5 - 5 = -10 (left: -10),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
-5 * -1 = 5 (left: 5)
",-5 * -1 = 5 (left: 5),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
-5 / -5 = 1 (left: 1)
",-5 / -5 = 1 (left: 1),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
-5 + 1 = -4 (left: -4)
",-5 + 1 = -4 (left: -4),-
"11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
","11 - 5 = 6 (left: 1 5 6)
2 - 4 = -2 (left: -2 10)
10 / -2 = -5 (left: -5)
-5 - 1 = -6 (left: -6)
",-5 - 1 = -6 (left: -6),-
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
1.67 + 1 = 2.67
",1.67 + 1 = 2.67,+
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
1.67 - 1 = 0.67
",1.67 - 1 = 0.67,-
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
1.67 * 1 = 1.67
",1.67 * 1 = 1.67,*
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
1.67 / 1.67 = 1
",1.67 / 1.67 = 1,/
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
1.67 - 0.67 = 1
",1.67 - 0.67 = 1,-
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
10 / 6 = 1.67 (left: 1.67)
1.67 / 0.67 = 2.49
",1.67 / 0.67 = 2.49,/
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
0.6 + 0.6 = 1.2
",0.6 + 0.6 = 1.2,+
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
0.6 * 0.6 = 0.36
",0.6 * 0.6 = 0.36,*
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
0.6 - 0.6 = 0
",0.6 - 0.6 = 0,-
"1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
","1 * 5 = 5 (left: 5 10 11)
11 - 5 = 6 (left: 6 10)
6 / 10 = 0.6 (left: 0.6)
0.6 / 0.6 = 1
",0.6 / 0.6 = 1,/
