id,node_id,step,value
"7 - 9 = -2 (left: -2 9 13)
9 - (-2) = 11 (left: 11 13)
",n1614,2,40.001
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
",n1615,2,41.0
"7 - 9 = -2 (left: -2 9 13)
-2 * 9 = -18 (left: -18 13)
",n1616,2,0.003
"7 - 9 = -2 (left: -2 9 13)
9 / (-2) = -4.5 (left: -4.5 13)
",n1617,2,2.001
"7 - 9 = -2 (left: -2 9 13)
13 + (-2) = 11 (left: 9 11)
",n1618,2,2.0
"7 - 9 = -2 (left: -2 9 13)
-2 - 9 = -11 (left: -11 13)
",n1619,2,1.002
"7 - 9 = -2 (left: -2 9 13)
13 / (-2) = -6.5 (left: -6.5 13)
",n1620,2,21.001
"7 - 9 = -2 (left: -2 9 13)
9 + (-2) = 7 (left: 7 13)
",n1621,2,1.002
"7 - 9 = -2 (left: -2 9 13)
-2 / 9 = -0.2222 (left: -0.2222 13)
",n1622,2,2.0
"9 / 7 = 1.2857 (left: 1.2857 9 13)
1.2857 + 9 = 10.2857 (left: 10.2857 13)
",n1623,2,1.001
"9 / 7 = 1.2857 (left: 1.2857 9 13)
9 / 1.2857 = 6.9999 (left: 6.9999 13)
",n1624,2,2.0
"9 / 7 = 1.2857 (left: 1.2857 9 13)
13 + 1.2857 = 14.2857 (left: 9 14.2857)
",n1625,2,2.001
"9 / 7 = 1.2857 (left: 1.2857 9 13)
1.2857 * 9 = 11.5713 (left: 11.5713 13)
",n1626,2,22.0
"9 / 7 = 1.2857 (left: 1.2857 9 13)
9 - 1.2857 = 7.7143 (left: 7.7143 13)
",n1627,2,3.0
"9 / 7 = 1.2857 (left: 1.2857 9 13)
13 - 9 = 4 (left: 1.2857 4)
",n1628,2,1.001
"9 / 7 = 1.2857 (left: 1.2857 9 13)
13 / 1.2857 = 10.0975 (left: 9 10.0975)
",n1629,2,1.001
"9 / 7 = 1.2857 (left: 1.2857 9 13)
13 - 1.2857 = 11.7143 (left: 9 11.7143)
",n1630,2,1.0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
9 + 15 = 24 (left: 24)
",n1631,3,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
9 - 15 = -6 (left: -6)
",n1632,3,0.002
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
9 * 15 = 135 (left: 135)
",n1633,3,0.0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
15 / 9 = 1.67 (left: 1.67)
",n1634,3,0.002
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 + 4 = 2 (left: 2)
",n1635,3,0
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 * 4 = -8 (left: -8)
",n1636,3,0.0
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 / 4 = -0.5 (left: -0.5)
",n1637,3,0.001
"9 - 7 = 2 (left: 2 9 13)
2 + 9 = 11 (left: 11 13)
11 + 13 = 24 (left: 24)
",n1638,3,0
"9 - 7 = 2 (left: 2 9 13)
2 + 9 = 11 (left: 11 13)
11 - 13 = -2 (left: -2)
",n1639,3,0.001
"9 - 7 = 2 (left: 2 9 13)
2 + 9 = 11 (left: 11 13)
11 * 13 = 143 (left: 143)
",n1640,3,0.0
"9 - 7 = 2 (left: 2 9 13)
2 + 9 = 11 (left: 11 13)
11 / 13 = 0.846 (left: 0.846)
",n1641,3,0.001
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
9 - 15 = -6 (left: -6)
-6 + 8 = 2 (left: -6 2)
",n1642,4,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
9 - 15 = -6 (left: -6)
-6 / 8 = -0.75 (left: -0.75)
",n1643,4,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
9 - 15 = -6 (left: -6)
-6 - 8 = -14 (left: -14)
",n1644,4,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
15 / 9 = 1.67 (left: 1.67)
1.67 + 1 = 2.67
",n1645,4,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
15 / 9 = 1.67 (left: 1.67)
1.67 / 1 = 1.67
",n1646,4,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
15 / 9 = 1.67 (left: 1.67)
1.67 - 1 = 0.67
",n1647,4,0
"9 - 7 = 2 (left: 2 9 13)
13 + 2 = 15 (left: 9 15)
15 / 9 = 1.67 (left: 1.67)
1.67 * 1 = 1.67
",n1648,4,0
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 / 4 = -0.5 (left: -0.5)
-0.5 + 1 = 0.5 (left: 0.5)
",n1649,4,0
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 / 4 = -0.5 (left: -0.5)
-0.5 - 1 = -1.5 (left: -1.5)
",n1650,4,0
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 / 4 = -0.5 (left: -0.5)
-0.5 * 1 = -0.5 (left: -0.5)
",n1651,4,0.001
"7 - 9 = -2 (left: -2 9 13)
13 - 9 = 4 (left: -2 4)
-2 / 4 = -0.5 (left: -0.5)
-0.5 / 1 = -0.5 (left: -0.5)
",n1652,4,0.001
