id,node_id,step,value
"8 * 12 = 96 (left: 5 6 96)
5 - 6 = -1 (left: -1 96)
",n1874,2,2.001
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
",n1875,2,40.0
"8 * 12 = 96 (left: 5 6 96)
96 / 5 = 19.2 (left: 6 19.2)
",n1876,2,0.003
"8 * 12 = 96 (left: 5 6 96)
96 / 6 = 16 (left: 5 16)
",n1877,2,3.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 + 8 = 12 (left: 12 12)
",n1878,3,60.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 * 8 = 32 (left: 12 32)
",n1879,3,0.003
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
8 - 4 = 4 (left: 4 12)
",n1880,3,3.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 - 8 = 4 (left: 4 4)
",n1881,3,3.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 / 4 = 3 (left: 3 12)
",n1882,3,1.002
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 / 8 = 0.5 (left: 0.5 12)
",n1883,3,20.001
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
",n1884,3,60.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
8 / 4 = 2 (left: 2 12)
",n1885,3,3.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 - 4 = 8 (left: 8 8)
",n1886,3,3.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 - 8 = -4 (left: -4 12)
",n1887,3,2.001
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
-6 + 8 = 2 (left: 2 12)
",n1888,3,3.0
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
8 - (-6) = 14 (left: 14 12)
",n1889,3,20.002
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
-6 * 8 = -48 (left: -48 12)
",n1890,3,0.003
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
8 / (-6) = -1.3333 (left: -1.3333 12)
",n1891,3,2.0
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
12 + (-6) = 6 (left: 8 6)
",n1892,3,1.002
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
-6 - 8 = -14 (left: -14 12)
",n1893,3,0.002
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
12 - (-6) = 18 (left: 8 18)
",n1894,3,1.002
"5 - 6 = -1 (left: -1 6 8 12)
-1 * 6 = -6 (left: -6 8 12)
-6 / 8 = -0.75 (left: -0.75 12)
",n1895,3,2.0
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
1 + 96 = 97 (left: 96 97)
",n1896,3,0.003
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
96 / 1 = 96 (left: 1 96)
",n1897,3,40.0
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
96 - 1 = 95 (left: 1 95)
",n1898,3,2.001
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
1 * 96 = 96 (left: 96 96)
",n1899,3,40.001
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 + 8 = 12 (left: 12 12)
12 + 12 = 24 (left: 24)
",n1900,4,0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 + 8 = 12 (left: 12 12)
12 / 12 = 1 (left: 1)
",n1901,4,0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
4 + 8 = 12 (left: 12 12)
12 - 12 = 0 (left: 0)
",n1902,4,0.001
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
8 + 16 = 24 (left: 16 24)
",n1903,4,1.002
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
8 * 16 = 128 (left: 16 128)
",n1904,4,0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
16 - 8 = 8 (left: 8 16)
",n1905,4,60.0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
16 / 8 = 2 (left: 8 2)
",n1906,4,0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
8 - 16 = -8 (left: -8 16)
",n1907,4,0
"8 / 12 = 0.667 (left: 0.667 6 8 12)
6 * 0.667 = 4 (left: 4 8 12)
12 + 4 = 16 (left: 8 16)
16 + 8 = 24 (left: 8 24)
",n1908,4,1.002
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
1 * 96 = 96 (left: 96 96)
96 + 96 = 192 (left: 192)
",n1909,4,0
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
1 * 96 = 96 (left: 96 96)
96 - 96 = 0 (left: 0)
",n1910,4,0.001
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
1 * 96 = 96 (left: 96 96)
96 * 96 = 9216 (left: 9216)
",n1911,4,0
"8 * 12 = 96 (left: 5 6 96)
6 - 5 = 1 (left: 1 96)
1 * 96 = 96 (left: 96 96)
96 / 96 = 1 (left: 1)
",n1912,4,0
