id,node_id,step,value
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
12 * 6 = 72 (left: 72 36)
",n1509,3,0.003
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
6 + 36 = 42 (left: 12 42)
",n1510,3,0.002
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
6 - 36 = -30 (left: -30 36)
",n1511,3,2.001
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
6 * 36 = 216 (left: 12 216)
",n1512,3,0.003
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 + 12 = 48 (left: 6 48)
",n1513,3,2.001
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 - 12 = 24 (left: 24 6)
",n1514,3,41.0
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 / 12 = 3 (left: 3 6)
",n1515,3,2.001
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 - 6 = 30 (left: 12 30)
",n1516,3,0.003
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
24 - 4 = 20 (left: 4 20)
4 + 20 = 24 (left: 24)
",n1517,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
24 - 4 = 20 (left: 4 20)
20 / 4 = 5 (left: 5)
",n1518,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
24 - 4 = 20 (left: 4 20)
4 * 20 = 80 (left: 80)
",n1519,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
24 - 4 = 20 (left: 4 20)
20 - 4 = 16 (left: 16)
",n1520,4,0
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 - 12 = 24 (left: 24 6)
24 + 6 = 30 (left: 6 30)
",n1521,4,21.001
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 - 12 = 24 (left: 24 6)
24 - 6 = 18 (left: 18 6)
",n1522,4,0
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 - 12 = 24 (left: 24 6)
24 * 6 = 144 (left: 144 6)
",n1523,4,0
"2 + 4 = 6 (left: 6 6 12)
6 * 6 = 36 (left: 12 6 36)
36 - 12 = 24 (left: 24 6)
24 / 6 = 4 (left: 4 6)
",n1524,4,3.0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
1/4 * 24 = 6 (left: 6)
",n1525,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
1/4 + 24 = 24.25 (left: 24.25)
",n1526,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
1/4 - 24 = -23.75 (left: -23.75)
",n1527,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
1/4 / 24 = 0.0104 (left: 0.0104)
",n1528,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
24 * 1/4 = 6 (left: 6)
",n1529,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
24 + 1/4 = 24.25 (left: 24.25)
",n1530,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
24 - 1/4 = 23.75 (left: 23.75)
",n1531,4,0
"6 + 12 = 18 (left: 2 4 18)
2 + 4 = 6 (left: 6 18)
4 / 16 = 1/4 (left: 1/4 24)
24 / 1/4 = 96 (left: 96)
",n1532,4,0
