id,node_id,step,value
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
7 / 1 = 7 (left: 7)
",n1237,3,0
"3 + 3 = 6 (left: 6 6 7)
7 - 6 = 1 (left: 6 1)
6 + 1 = 7 (left: 7)
",n1238,3,0
"3 + 3 = 6 (left: 6 6 7)
7 - 6 = 1 (left: 6 1)
6 - 1 = 5 (left: 5)
",n1239,3,0
"3 + 3 = 6 (left: 6 6 7)
7 - 6 = 1 (left: 6 1)
6 * 1 = 6 (left: 6)
",n1240,3,0
"3 + 3 = 6 (left: 6 6 7)
7 - 6 = 1 (left: 6 1)
6 / 1 = 6 (left: 6)
",n1241,3,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 + 13 = 22 (left: 22)
",n1242,3,0.0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
",n1243,3,0.002
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
13 - 9 = 4 (left: 4)
",n1244,3,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
13 / 9 = 1.44 (left: 1.44)
",n1245,3,0.001
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 + 2 = 119 (left: 117 119)
",n1246,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 / 2 = 58.5 (left: 58.5 117)
",n1247,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 - 2 = 115 (left: 115 117)
",n1248,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 * 2 = 234 (left: 117 234)
",n1249,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 + 8 = 125 (left: 117 125)
",n1250,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 / 8 = 14.625 (left: 14.625 117)
",n1251,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 - 8 = 109 (left: 109 117)
",n1252,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
9 * 13 = 117 (left: 117)
117 * 8 = 936 (left: 117 936)
",n1253,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
13 / 9 = 1.44 (left: 1.44)
1.44 + 1.44 = 2.88 (left: 2.88)
",n1254,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
13 / 9 = 1.44 (left: 1.44)
1.44 / 1.44 = 1 (left: 1)
",n1255,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
13 / 9 = 1.44 (left: 1.44)
1.44 * 1.44 = 2.0736 (left: 2.0736)
",n1256,4,0
"3 * 3 = 9 (left: 9 6 7)
6 + 7 = 13 (left: 9 13)
13 / 9 = 1.44 (left: 1.44)
1.44 - 1.44 = 0 (left: 0)
",n1257,4,0.001
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 + 8 = 16 (left: 8 16)
",n1258,4,60.0
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 / 8 = 1 (left: 1 8)
",n1259,4,1.002
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 * 8 = 64 (left: 8 64)
",n1260,4,0
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 - 8 = 0 (left: 0)
",n1261,4,0.001
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 / 2 = 4 (left: 4)
",n1262,4,0
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 - 2 = 6 (left: 6)
",n1263,4,0
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 + 2 = 10 (left: 10)
",n1264,4,0
"3 + 3 = 6 (left: 6 6 7)
6 / 6 = 1 (left: 1 7)
1 + 7 = 8 (left: 8)
8 * 2 = 16 (left: 16)
",n1265,4,0
