id,node_id,step,value
"7 - 8 = -1 (left: 6 -1 9)
9 + (-1) = 8 (left: 6 8)
",n181,2,3.0
"7 - 8 = -1 (left: 6 -1 9)
9 * (-1) = -9 (left: -9 9)
",n182,2,0.003
"7 - 8 = -1 (left: 6 -1 9)
9 / (-1) = -9 (left: -9 9)
",n183,2,0.003
"7 - 8 = -1 (left: 6 -1 9)
9 - (-1) = 10 (left: 6 10)
",n184,2,3.0
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
",n185,2,60.0
"7 - 8 = -1 (left: 6 -1 9)
9 * 9 = 81 (left: 6 81)
",n186,2,0.002
"7 - 8 = -1 (left: 6 -1 9)
9 / 9 = 1 (left: 6 1)
",n187,2,3.0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
",n188,3,40.001
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
",n189,3,40.001
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-1 - (-7) = 6 (left: 6 -7)
",n190,3,0.003
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 * (-1) = 7 (left: 7 -1)
",n191,3,3.0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 / (-1) = 7 (left: 7 -1)
",n192,3,3.0
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
",n193,3,40.001
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-1 - (-7) = 6 (left: -7 6)
",n194,3,0.002
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-7 - 1 = -8 (left: -8)
",n195,3,0.0
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-1 - 7 = -8 (left: -8)
",n196,3,0.0
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
6 + 18 = 24 (left: 24)
",n197,3,0
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
6 * 18 = 108 (left: 108)
",n198,3,0.0
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
18 - 6 = 12 (left: 12)
",n199,3,0
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
18 / 6 = 3 (left: 3)
",n200,3,0.0
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
Input: 3 5 7
",n201,3,0.003
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
Possible next steps:
",n202,3,0.002
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
3 + 5 = 8 (left: 7 8)
",n203,3,2.001
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
5 + 7 = 12 (left: 3 12)
",n204,3,1.002
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
3 * 5 = 15 (left: 7 15)
",n205,3,2.001
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
5 * 7 = 35 (left: 3 35)
",n206,3,1.002
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
7 - 3 = 4 (left: 4 7)
",n207,3,2.001
"7 - 8 = -1 (left: 6 -1 9)
9 + 9 = 18 (left: 6 18)
7 / 3 = 2.33 (left: 2.33)
",n208,3,0.002
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-8 + (-1) = -9 (left: -9)
",n209,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-1 + (-8) = -9 (left: -9)
",n210,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-8 - (-1) = -7 (left: -7)
",n211,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-1 - (-8) = 7 (left: 7)
",n212,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-6 + (-1) = -7 (left: -7 -1)
",n213,4,60.0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-1 + (-6) = -7 (left: -6 -7)
",n214,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-6 - (-1) = -5 (left: -5 -1)
",n215,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-1 - (-6) = 5 (left: -6 5)
",n216,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-6 * (-1) = 6 (left: 6 -1)
",n217,4,1.0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-1 * (-6) = 6 (left: -6 6)
",n218,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-6 / (-1) = 6 (left: 6 -1)
",n219,4,1.0
"8 - 9 = -1 (left: 6 7 -1)
7 / (-1) = -7 (left: -7 -1)
-7 - (-1) = -6 (left: -6 -1)
-1 / (-6) = 1/6 (left: -6 1/6)
",n220,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-8 + (-1) = -9 (left: -9)
",n221,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-8 - (-1) = -7 (left: -7)
",n222,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-8 * (-1) = 8 (left: 8)
",n223,4,0
"8 - 9 = -1 (left: 6 7 -1)
7 * (-1) = -7 (left: -7 -1)
-7 + (-1) = -8 (left: -8 -1)
-8 / (-1) = 8 (left: 8)
",n224,4,0
