id,node_id,step,value
"2 + 3 = 5 (left: 5 6 9)
6 / 5 = 1.2 (left: 9 1.2)
9 + 1.2 = 10.2 (left: 1.2 10.2)
",n401,3,3.0
"2 + 3 = 5 (left: 5 6 9)
6 / 5 = 1.2 (left: 9 1.2)
9 - 1.2 = 7.8 (left: 1.2 7.8)
",n402,3,2.001
"2 + 3 = 5 (left: 5 6 9)
6 / 5 = 1.2 (left: 9 1.2)
9 * 1.2 = 10.8 (left: 1.2 10.8)
",n403,3,3.0
"2 + 3 = 5 (left: 5 6 9)
6 / 5 = 1.2 (left: 9 1.2)
9 / 1.2 = 7.5 (left: 1.2 7.5)
",n404,3,3.0
"2 + 3 = 5 (left: 5 6 9)
6 - 9 = -3 (left: -3 9)
-3 + 9 = 6 (left: 6)
",n405,3,0
"2 + 3 = 5 (left: 5 6 9)
6 - 9 = -3 (left: -3 9)
-3 * 9 = -27 (left: -27)
",n406,3,0.001
"2 + 3 = 5 (left: 5 6 9)
6 - 9 = -3 (left: -3 9)
9 - (-3) = 12 (left: 12)
",n407,3,0
"2 + 3 = 5 (left: 5 6 9)
6 - 9 = -3 (left: -3 9)
9 / (-3) = -3 (left: -3)
",n408,3,0.0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 / 1 = 9 (left: 1 9)
1 + 9 = 10 (left: 9 10)
",n409,4,3.0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 / 1 = 9 (left: 1 9)
9 - 1 = 8 (left: 8 9)
",n410,4,3.0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 / 1 = 9 (left: 1 9)
9 / 1 = 9 (left: 9 9)
",n411,4,2.001
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 / 1 = 9 (left: 1 9)
1 * 9 = 9 (left: 9 9)
",n412,4,2.001
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
9 + 10 = 19 (left: 10 19)
",n413,4,0.003
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
10 - 9 = 1 (left: 1 10)
",n414,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
9 * 10 = 90 (left: 10 90)
",n415,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
10 / 9 = 1.11 (left: 1.11 10)
",n416,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
10 * 9 = 90 (left: 9 90)
",n417,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
9 - 10 = -1 (left: -1 10)
",n418,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
10 / 10 = 1 (left: 1 10)
",n419,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
1 + 9 = 10 (left: 9 10)
10 - 9 = 1 (left: 1 1)
",n420,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
8 + 9 = 17 (left: 17)
",n421,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
9 + 8 = 17 (left: 17)
",n422,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
8 - 9 = -1 (left: -1)
",n423,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
9 - 8 = 1 (left: 1)
",n424,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
8 * 9 = 72 (left: 72)
",n425,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
9 * 8 = 72 (left: 72)
",n426,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
8 / 9 = 0.8889 (left: 0.8889)
",n427,4,0
"2 + 3 = 5 (left: 5 6 9)
6 - 5 = 1 (left: 1 9)
9 - 1 = 8 (left: 8 9)
9 / 8 = 1.125 (left: 1.125)
",n428,4,0
