id,node_id,step,value
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
132 - 13 = 119 (left: 13 119)
119 / 13 = 9 (left: 9)
",n282,4,0.0
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
132 - 13 = 119 (left: 13 119)
13 - 119 = -106 (left: -106)
",n283,4,0
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
132 - 132 = 0 (left: 13 0)
13 + 0 = 13 (left: 0 13)
",n284,4,1.002
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
132 - 132 = 0 (left: 13 0)
13 - 0 = 13 (left: 0 13)
",n285,4,1.002
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
132 - 132 = 0 (left: 13 0)
13 * 0 = 0 (left: 0 13)
",n286,4,1.002
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
132 - 132 = 0 (left: 13 0)
13 / 0 = undefined (cannot divide by zero)
",n287,4,0
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
13 * 132 = 1716 (left: 132 1716)
132 + 1716 = 1848 (left: 1848)
",n288,4,0
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
13 * 132 = 1716 (left: 132 1716)
132 - 1716 = -1584 (left: -1584)
",n289,4,0
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
13 * 132 = 1716 (left: 132 1716)
132 * 1716 = 226512 (left: 226512)
",n290,4,0
"1 + 11 = 12 (left: 11 12 13)
11 * 12 = 132 (left: 13 132)
13 * 132 = 1716 (left: 132 1716)
132 / 1716 = 0.07692307692307693 (left: 0.07692307692307693)
",n291,4,0
